time,id,temp,hum,PM1,PM2.5,PM10
2021-03-19 23:30:16 CET,365,2.8,78.5,11.47,16.69,21.36
2021-03-19 23:35:16 CET,366,2.8,78.6,7.41,8.16,8.16
2021-03-19 23:40:16 CET,367,2.8,78.1,12.42,19.39,25.96
2021-03-19 23:45:16 CET,368,2.8,78.0,10.19,19.62,29.28
2021-03-19 23:50:16 CET,369,2.9,78.0,9.42,10.38,10.38
2021-03-19 23:55:16 CET,370,2.8,78.6,15.44,24.6,33.33
2021-03-20 00:00:16 CET,371,2.8,78.5,8.76,25.37,43.46
2021-03-20 00:05:16 CET,372,2.8,78.0,6.42,17.06,28.55
2021-03-20 00:10:16 CET,373,2.7,77.3,6.17,11.39,16.68
2021-03-20 00:15:16 CET,374,2.5,79.5,6.75,11.45,16.07
2021-03-20 00:20:19 CET,375,2.5,77.4,9.26,17.12,25.07
2021-03-20 00:25:16 CET,376,2.5,77.4,10.85,16.34,21.38
2021-03-20 00:30:16 CET,377,2.3,77.6,9.47,18.58,27.95
2021-03-20 00:35:17 CET,378,2.2,76.7,9.22,12.9,16.06
2021-03-20 00:40:22 CET,379,2.0,74.5,5.85,9.17,12.31
2021-03-20 00:45:16 CET,380,2.0,74.5,10.36,24.72,40.02
2021-03-20 00:50:16 CET,381,1.9,75.6,6.73,7.42,7.42
2021-03-20 00:55:16 CET,382,1.9,75.3,10.65,14.98,18.7
2021-03-20 01:00:16 CET,383,1.8,74.7,12.1,21.08,29.99
2021-03-20 01:05:16 CET,384,1.8,74.7,12.53,20.15,27.44
2021-03-20 01:10:21 CET,385,2.0,72.8,7.62,9.67,11.14
2021-03-20 01:15:18 CET,386,1.9,72.0,11.38,20.02,28.62
2021-03-20 01:20:17 CET,387,1.9,72.0,4.73,9.21,13.82
2021-03-20 01:25:16 CET,388,1.7,72.3,7.41,8.16,8.16
2021-03-20 01:30:17 CET,389,1.7,72.2,8.08,16.74,25.76
2021-03-20 01:35:16 CET,390,1.5,71.8,6.06,6.68,6.68
2021-03-20 01:40:16 CET,391,1.7,73.1,8.08,8.9,8.9
2021-03-20 01:45:16 CET,392,1.5,73.4,10.09,18.9,27.85
2021-03-20 01:50:17 CET,393,1.5,74.6,10.77,11.87,11.87
2021-03-20 01:55:19 CET,394,1.5,76.3,7.89,15.45,23.23
2021-03-20 02:00:16 CET,395,1.5,76.3,7.02,9.41,11.33
2021-03-20 02:05:16 CET,396,1.4,76.7,11.93,27.77,44.6
2021-03-20 02:10:16 CET,397,1.5,77.6,8.4,11.12,13.26
2021-03-20 02:15:18 CET,398,1.5,77.2,10.1,11.13,11.13
2021-03-20 02:20:16 CET,399,1.5,77.1,8.13,21.02,34.91
2021-03-20 02:25:16 CET,400,1.7,76.3,12.12,13.35,13.35
2021-03-20 02:30:16 CET,401,1.5,74.8,11.83,27.06,43.19
2021-03-20 02:35:19 CET,402,1.3,74.6,5.12,8.02,10.76
2021-03-20 02:40:18 CET,403,1.4,74.1,9.42,26.02,44.02
2021-03-20 02:45:21 CET,404,1.3,73.0,2.02,2.23,2.23
2021-03-20 02:50:16 CET,405,1.3,73.0,3.2,10.4,18.3
2021-03-20 02:55:16 CET,406,1.5,73.6,9.45,30.19,52.95
2021-03-20 03:00:16 CET,407,1.4,73.2,8.3,22.19,37.19
2021-03-20 03:05:16 CET,408,1.4,73.2,2.52,5.7,9.07
2021-03-20 03:10:16 CET,409,1.2,72.6,4.14,9.09,14.3
2021-03-20 03:15:16 CET,410,1.2,72.7,6.55,21.83,38.64
2021-03-20 03:20:19 CET,411,1.1,72.7,13.78,24.9,36.07
2021-03-20 03:25:16 CET,412,1.0,72.7,6.9,16.44,26.6
2021-03-20 03:30:16 CET,413,0.9,73.3,4.71,5.19,5.19
2021-03-20 03:35:16 CET,414,0.7,73.9,5.52,18.67,33.15
2021-03-20 03:40:19 CET,415,0.8,74.0,8.17,13.48,18.64
2021-03-20 03:45:16 CET,416,0.8,74.0,7.82,18.87,30.67
2021-03-20 03:50:16 CET,417,0.7,73.3,6.73,7.42,7.42
2021-03-20 03:55:16 CET,418,0.7,73.4,5.48,10.5,15.64
2021-03-20 04:00:16 CET,419,0.5,73.3,6.96,16.83,27.36
2021-03-20 04:05:16 CET,420,0.5,74.0,7.41,12.13,16.68
2021-03-20 04:10:19 CET,421,0.2,73.6,15.0,25.45,35.72
2021-03-20 04:15:16 CET,422,0.3,73.6,7.87,19.22,31.36
2021-03-20 04:20:16 CET,423,0.2,74.2,5.39,5.93,5.93
2021-03-20 04:25:16 CET,424,0.3,74.7,7.41,8.16,8.16
2021-03-20 04:30:16 CET,425,0.2,74.7,11.09,17.99,24.63
2021-03-20 04:35:18 CET,426,0.1,75.4,5.1,11.79,18.89
2021-03-20 04:40:16 CET,427,0.1,75.4,3.96,7.83,11.82
2021-03-20 04:45:16 CET,428,0.0,74.7,4.71,5.19,5.19
2021-03-20 04:50:16 CET,429,0.1,75.0,9.42,10.38,10.38
2021-03-20 04:55:16 CET,430,0.0,74.6,7.85,15.18,22.69
2021-03-20 05:00:16 CET,431,0.1,75.5,7.19,10.61,13.7
2021-03-20 05:05:26 CET,432,0.1,75.2,17.99,42.27,68.1
2021-03-20 05:10:19 CET,433,0.0,74.6,10.77,11.87,11.87
2021-03-20 05:15:17 CET,434,0.0,74.6,5.39,5.93,5.93
2021-03-20 05:20:16 CET,435,-3276.7,75.4,7.3,11.38,15.22
2021-03-20 05:25:16 CET,436,-3276.7,75.3,8.37,18.75,29.71
2021-03-20 05:30:16 CET,437,0.0,75.1,6.49,9.7,12.62
2021-03-20 05:35:16 CET,438,0.0,75.3,7.66,17.75,28.46
2021-03-20 05:40:17 CET,439,0.0,75.4,14.89,20.81,25.87
2021-03-20 05:45:17 CET,440,0.0,75.1,3.9,7.39,10.96
2021-03-20 05:50:16 CET,441,0.2,74.5,13.76,28.66,44.19
2021-03-20 05:55:16 CET,442,0.4,73.8,7.51,12.81,18.02
2021-03-20 06:00:26 CET,443,0.2,74.1,9.73,16.4,22.95
2021-03-20 06:05:16 CET,444,0.1,74.1,12.54,35.92,61.35
2021-03-20 06:10:16 CET,445,0.3,74.5,2.69,2.97,2.97
2021-03-20 06:15:16 CET,446,0.3,74.8,8.59,20.27,32.71
2021-03-20 06:20:21 CET,447,0.4,73.9,5.74,12.28,19.15
2021-03-20 06:25:16 CET,448,0.4,73.3,10.16,23.35,37.33
2021-03-20 06:30:16 CET,449,0.4,73.0,8.95,18.88,29.25
2021-03-20 06:35:18 CET,450,0.4,73.4,10.77,11.87,11.87
2021-03-20 06:40:16 CET,451,0.3,73.4,12.61,20.71,28.54
2021-03-20 06:45:16 CET,452,0.4,73.5,4.04,4.45,4.45
2021-03-20 06:50:16 CET,453,0.4,73.0,10.77,11.87,11.87
2021-03-20 06:55:16 CET,454,0.5,72.9,11.79,22.84,34.18
2021-03-20 07:00:16 CET,455,0.7,72.7,4.5,15.49,27.61
2021-03-20 07:05:16 CET,456,0.5,72.1,6.97,12.96,19.04
2021-03-20 07:10:16 CET,457,0.8,71.9,7.37,15.74,24.51
2021-03-20 07:15:16 CET,458,0.9,71.2,3.26,10.81,19.12
2021-03-20 07:20:21 CET,459,0.8,71.0,8.92,14.72,20.35
2021-03-20 07:25:22 CET,460,0.8,71.0,10.37,16.9,23.21
2021-03-20 07:30:17 CET,461,1.1,71.4,10.4,21.08,32.14
2021-03-20 07:35:16 CET,462,1.0,70.9,9.16,12.48,15.22
2021-03-20 07:40:17 CET,463,0.8,72.8,8.98,22.98,38.04
2021-03-20 07:45:16 CET,464,1.1,70.7,2.69,2.97,2.97
2021-03-20 07:50:18 CET,465,1.3,69.2,10.8,27.76,46.01
2021-03-20 07:55:16 CET,466,1.3,69.1,7.69,10.14,12.06
2021-03-20 08:00:16 CET,467,1.3,68.5,7.28,15.13,23.32
2021-03-20 08:05:16 CET,468,1.3,68.4,7.41,8.16,8.16
2021-03-20 08:10:16 CET,469,1.3,68.3,8.35,14.7,21.03
2021-03-20 08:15:16 CET,470,1.3,69.3,4.43,11.09,18.23
2021-03-20 08:20:16 CET,471,1.1,69.0,9.59,15.43,21.03
2021-03-20 08:25:16 CET,472,1.2,68.5,12.09,17.11,21.47
2021-03-20 08:30:16 CET,473,1.0,70.2,5.56,15.01,25.23
2021-03-20 08:35:16 CET,474,1.4,67.9,11.54,25.08,39.29
2021-03-20 08:40:16 CET,475,1.1,68.7,15.0,25.47,35.76
2021-03-20 08:45:16 CET,476,1.3,69.5,8.63,16.63,24.82
2021-03-20 08:50:16 CET,477,1.4,67.4,8.75,9.64,9.64
2021-03-20 08:55:16 CET,478,1.4,68.4,8.09,16.81,25.9
2021-03-20 09:00:16 CET,479,1.5,67.3,2.02,2.23,2.23
2021-03-20 09:05:16 CET,480,1.6,67.7,10.53,22.0,33.97
2021-03-20 09:10:16 CET,481,1.7,66.9,12.79,25.83,39.34
2021-03-20 09:15:16 CET,482,1.7,67.2,11.94,16.03,19.35
2021-03-20 09:20:16 CET,483,1.7,67.2,8.08,8.9,8.9
2021-03-20 09:25:16 CET,484,2.0,66.8,5.39,5.93,5.93
2021-03-20 09:30:16 CET,485,2.2,65.2,2.64,6.52,10.67
2021-03-20 09:35:22 CET,486,1.9,65.1,4.59,16.12,28.84
2021-03-20 09:40:17 CET,487,1.9,65.0,9.34,13.73,17.69
2021-03-20 09:45:16 CET,488,2.1,65.1,9.72,16.34,22.83
2021-03-20 09:50:16 CET,489,2.1,65.5,11.33,19.64,27.89
2021-03-20 09:55:16 CET,490,2.7,63.9,8.24,17.88,28.01
2021-03-20 10:00:16 CET,491,2.6,63.5,11.48,24.61,38.38
2021-03-20 10:05:16 CET,492,2.2,64.3,9.81,24.8,40.9
2021-03-20 10:10:16 CET,493,2.4,62.3,5.02,15.19,26.3
2021-03-20 10:15:19 CET,494,3.3,59.9,8.22,17.71,27.68
2021-03-20 10:20:16 CET,495,3.4,59.9,6.73,7.42,7.42
2021-03-20 10:25:16 CET,496,4.3,57.7,6.73,7.42,7.42
2021-03-20 10:30:16 CET,497,4.4,55.0,10.47,21.53,33.04
2021-03-20 10:35:18 CET,498,5.0,53.7,7.41,8.16,8.16
2021-03-20 10:40:16 CET,499,4.7,53.8,8.51,19.72,31.63
2021-03-20 10:45:16 CET,500,7.5,49.2,4.04,4.45,4.45
2021-03-20 10:50:16 CET,501,10.8,40.6,8.08,8.9,8.9
2021-03-20 10:55:16 CET,502,12.0,36.0,6.01,14.17,22.85
2021-03-20 11:00:16 CET,503,10.4,38.3,5.74,12.28,19.15
2021-03-20 11:05:16 CET,504,6.3,43.7,8.65,12.88,16.73
2021-03-20 11:10:16 CET,505,8.7,39.4,4.04,4.45,4.45
2021-03-20 11:15:16 CET,506,10.4,35.6,8.91,26.42,45.52
2021-03-20 11:20:16 CET,507,13.2,32.4,1.81,4.69,7.8
2021-03-20 11:25:17 CET,508,11.9,38.3,5.39,5.93,5.93
2021-03-20 11:30:17 CET,509,13.3,35.7,5.71,8.17,10.33
2021-03-20 11:35:17 CET,510,13.2,34.8,7.32,11.51,15.48
2021-03-20 11:40:16 CET,511,12.2,34.1,6.72,19.1,32.56
2021-03-20 11:45:16 CET,512,11.2,35.2,4.71,5.19,5.19
2021-03-20 11:50:16 CET,513,14.4,32.1,4.97,14.83,25.59
2021-03-20 11:55:16 CET,514,16.8,30.0,3.2,10.4,18.3
2021-03-20 12:00:16 CET,515,14.6,30.2,3.37,3.71,3.71
2021-03-20 12:05:16 CET,516,8.4,40.0,4.17,13.18,23.06
2021-03-20 12:10:16 CET,517,6.2,44.3,4.04,4.45,4.45
2021-03-20 12:15:21 CET,518,7.6,42.5,6.17,11.39,16.68
2021-03-20 12:20:16 CET,519,10.6,37.8,7.63,17.54,28.06
2021-03-20 12:25:16 CET,520,10.3,36.6,6.82,15.85,25.45
2021-03-20 12:30:16 CET,521,9.0,37.5,5.93,17.54,30.21
2021-03-20 12:35:16 CET,522,8.8,34.4,10.71,19.3,27.92
2021-03-20 12:40:26 CET,523,9.7,34.5,3.07,9.53,16.59
2021-03-20 12:45:16 CET,524,12.6,30.5,4.53,11.75,19.53
2021-03-20 12:50:19 CET,525,14.5,27.4,3.35,11.46,20.4
2021-03-20 12:55:16 CET,526,14.5,27.4,4.6,8.36,12.14
2021-03-20 13:05:16 CET,527,14.5,25.3,5.29,9.21,13.1
2021-03-20 13:10:16 CET,528,9.0,30.8,3.54,8.81,14.46
2021-03-20 13:15:17 CET,529,11.8,28.4,3.37,3.71,3.71
2021-03-20 13:20:16 CET,530,11.9,28.9,6.82,11.92,17.0
2021-03-20 13:25:16 CET,531,11.2,29.4,4.28,10.04,16.16
2021-03-20 13:30:17 CET,532,13.3,29.2,9.69,12.23,14.02
2021-03-20 13:35:16 CET,533,14.2,28.4,4.71,5.19,5.19
2021-03-20 13:40:19 CET,534,15.8,26.4,6.38,12.83,19.51
2021-03-20 13:45:16 CET,535,15.7,26.3,6.19,11.5,16.89
2021-03-20 13:50:16 CET,536,15.5,26.9,4.88,6.35,7.46
2021-03-20 13:55:16 CET,537,10.9,32.4,2.69,2.97,2.97
2021-03-20 14:00:16 CET,538,15.7,26.3,7.41,16.04,25.1
2021-03-20 14:05:17 CET,539,18.3,24.9,8.52,19.78,31.74
2021-03-20 14:10:17 CET,540,14.6,27.9,2.24,7.67,13.65
2021-03-20 14:15:16 CET,541,19.0,23.3,2.02,2.23,2.23
2021-03-20 14:20:16 CET,542,21.7,21.2,1.19,4.35,7.84
2021-03-20 14:25:20 CET,543,22.3,22.3,5.22,12.66,20.61
2021-03-20 14:30:16 CET,544,22.4,22.1,3.26,6.9,10.71
2021-03-20 14:35:24 CET,545,21.7,19.5,3.38,11.67,20.81
2021-03-20 14:40:16 CET,546,21.6,19.6,5.85,9.18,12.33
2021-03-20 14:45:16 CET,547,15.4,23.7,4.99,14.93,25.79
2021-03-20 14:50:16 CET,548,10.3,29.6,6.06,6.68,6.68
2021-03-20 14:55:16 CET,549,8.4,33.1,4.04,4.45,4.45
2021-03-20 15:00:16 CET,550,16.7,25.9,1.19,4.29,7.73
2021-03-20 15:05:16 CET,551,23.0,20.4,9.47,26.42,44.8
2021-03-20 15:10:16 CET,552,21.5,20.5,4.11,8.83,13.79
2021-03-20 15:15:17 CET,553,15.4,24.1,5.86,13.12,20.78
2021-03-20 15:25:16 CET,554,12.9,26.4,3.93,7.59,11.34
2021-03-20 15:30:16 CET,555,10.1,29.7,4.39,6.86,9.18
2021-03-20 15:35:16 CET,556,9.3,30.7,3.24,6.78,10.48
2021-03-20 15:40:16 CET,557,9.1,32.5,3.12,5.96,8.86
2021-03-20 15:45:16 CET,558,8.2,33.4,2.69,2.97,2.97
2021-03-20 15:50:16 CET,559,7.3,35.7,7.96,11.99,15.69
2021-03-20 15:55:18 CET,560,7.2,36.0,4.71,5.19,5.19
2021-03-20 16:00:17 CET,561,7.2,36.0,4.04,4.45,4.45
2021-03-20 16:05:17 CET,562,7.8,36.1,3.93,11.54,19.84
2021-03-20 16:10:16 CET,563,8.6,34.8,3.12,9.87,17.27
2021-03-20 16:15:16 CET,564,8.3,34.0,5.1,11.81,18.93
2021-03-20 16:20:16 CET,565,6.3,36.2,3.57,5.13,6.5
2021-03-20 16:25:16 CET,566,7.2,35.5,3.37,3.71,3.71
2021-03-20 16:30:16 CET,567,8.9,34.0,1.17,4.2,7.54
2021-03-20 16:35:16 CET,568,9.9,31.7,4.94,6.76,8.28
2021-03-20 16:40:16 CET,569,9.0,31.8,3.78,6.61,9.41
2021-03-20 16:45:16 CET,570,8.2,33.0,3.6,5.31,6.86
2021-03-20 16:50:19 CET,571,8.0,33.7,3.37,3.71,3.71
2021-03-20 16:55:16 CET,572,8.1,33.7,2.02,2.23,2.23
2021-03-20 17:00:16 CET,573,7.7,33.9,0.67,0.74,0.74
2021-03-20 17:05:16 CET,574,5.8,37.0,1.17,4.2,7.54
2021-03-20 17:10:16 CET,575,5.4,38.5,2.16,7.12,12.57
2021-03-20 17:15:18 CET,576,6.5,36.8,2.69,2.97,2.97
2021-03-20 17:20:16 CET,577,6.2,36.8,2.02,2.23,2.23
2021-03-20 17:25:16 CET,578,6.2,37.1,8.27,18.1,28.43
2021-03-20 17:30:16 CET,579,5.8,37.5,1.19,4.29,7.73
2021-03-20 17:40:16 CET,580,5.5,37.3,2.02,2.23,2.23
2021-03-20 17:45:19 CET,581,5.0,37.8,2.69,2.97,2.97
2021-03-20 17:50:16 CET,582,5.0,37.8,3.55,5.02,6.28
2021-03-20 17:55:16 CET,583,4.9,38.6,1.08,3.56,6.28
2021-03-20 18:00:16 CET,584,4.5,39.2,4.17,13.21,23.12
2021-03-20 18:05:16 CET,585,4.7,38.7,2.69,2.97,2.97
2021-03-20 18:10:16 CET,586,4.5,39.1,4.06,8.5,13.13
2021-03-20 18:15:16 CET,587,4.3,39.7,5.59,11.3,17.22
2021-03-20 18:20:16 CET,588,4.4,39.9,3.37,3.71,3.71
2021-03-20 18:25:16 CET,589,4.5,39.9,1.19,4.35,7.84
2021-03-20 18:30:16 CET,590,4.5,40.1,2.69,2.97,2.97
2021-03-20 18:35:16 CET,591,4.5,40.1,1.25,4.76,8.65
2021-03-20 18:40:16 CET,592,4.4,40.3,3.44,8.18,13.22
2021-03-20 18:45:16 CET,593,4.1,40.9,2.69,2.97,2.97
2021-03-20 18:50:17 CET,594,4.2,40.9,4.53,7.88,11.2
2021-03-20 18:55:16 CET,595,4.2,40.7,3.37,3.71,3.71
2021-03-20 19:00:16 CET,596,3.9,41.1,2.21,7.45,13.22
2021-03-20 19:05:17 CET,597,3.9,41.3,3.82,10.8,18.38
2021-03-20 19:10:16 CET,598,4.0,41.1,2.22,7.53,13.38
2021-03-20 19:15:18 CET,599,3.9,41.3,6.3,8.38,10.03
2021-03-20 19:20:16 CET,600,3.9,41.3,5.23,12.73,20.73
2021-03-20 19:25:16 CET,601,3.3,42.0,2.06,6.41,11.18
2021-03-20 19:30:16 CET,602,3.3,41.7,2.3,8.11,14.53
2021-03-20 19:35:16 CET,603,3.5,41.6,2.69,2.97,2.97
2021-03-20 19:40:16 CET,604,3.4,41.3,2.36,4.6,6.89
2021-03-20 19:45:16 CET,605,3.3,41.9,4.84,9.98,15.33
2021-03-20 19:50:18 CET,606,4.6,39.8,2.54,5.81,9.27
2021-03-20 19:55:16 CET,607,4.8,38.9,1.69,3.89,6.22
2021-03-20 20:00:16 CET,608,4.3,39.4,4.53,7.88,11.2
2021-03-20 20:05:17 CET,609,4.1,39.8,3.37,3.71,3.71
2021-03-20 20:10:17 CET,610,3.9,40.5,2.21,7.45,13.22
2021-03-20 20:15:17 CET,611,3.9,40.8,4.84,9.98,15.33
2021-03-20 20:20:18 CET,612,3.9,41.0,4.04,4.45,4.45
2021-03-20 20:25:16 CET,613,4.0,41.0,2.02,2.23,2.23
2021-03-20 20:30:19 CET,614,3.8,41.4,4.71,5.19,5.19
2021-03-20 20:35:16 CET,615,3.8,41.4,4.04,4.45,4.45
2021-03-20 20:40:16 CET,616,3.8,40.9,3.39,7.78,12.44
2021-03-20 20:45:16 CET,617,3.8,40.9,5.39,5.93,5.93
2021-03-20 20:50:16 CET,618,3.8,40.6,5.28,13.04,21.34
2021-03-20 20:55:16 CET,619,4.0,40.0,3.34,11.38,20.24
2021-03-20 21:00:16 CET,620,4.0,39.4,5.57,11.17,16.95
2021-03-20 21:10:16 CET,621,3.5,40.3,4.71,5.19,5.19
2021-03-20 21:15:16 CET,622,3.4,42.3,10.05,14.74,18.95
2021-03-20 21:20:16 CET,623,3.8,41.5,9.31,17.45,25.71
2021-03-20 21:25:16 CET,624,4.0,41.2,3.43,12.01,21.48
2021-03-20 21:30:16 CET,625,3.9,41.3,5.88,13.3,21.14
2021-03-20 21:35:16 CET,626,3.8,40.7,4.6,8.36,12.15
2021-03-20 21:40:16 CET,627,3.8,40.2,11.04,25.48,40.8
2021-03-20 21:45:16 CET,628,3.9,40.1,1.73,4.11,6.65
2021-03-20 21:50:16 CET,629,4.1,39.8,2.69,2.97,2.97
2021-03-20 21:55:16 CET,630,3.8,40.6,4.14,13.01,22.73
2021-03-20 22:00:17 CET,631,3.8,41.1,6.64,10.69,14.57
2021-03-20 22:05:16 CET,632,3.4,41.7,4.04,4.45,4.45
2021-03-20 22:10:17 CET,633,3.7,41.7,3.34,11.38,20.24
2021-03-20 22:15:34 CET,634,3.9,41.3,1.35,1.48,1.48
2021-03-20 22:20:16 CET,635,3.9,41.3,3.88,7.29,10.76
2021-03-20 22:25:18 CET,636,4.0,41.0,5.42,10.07,14.79
2021-03-20 22:30:16 CET,637,4.0,41.0,9.52,14.96,20.11
2021-03-20 22:35:16 CET,638,4.0,41.9,10.27,20.14,30.3
2021-03-20 22:40:16 CET,639,3.9,42.4,4.71,5.19,5.19
2021-03-20 22:45:16 CET,640,3.6,44.4,2.97,8.79,15.14
2021-03-20 22:50:16 CET,641,3.5,45.1,4.17,5.33,6.18
2021-03-20 22:55:16 CET,642,3.6,44.7,4.6,8.36,12.14
2021-03-20 23:00:16 CET,643,3.8,45.5,4.71,5.19,5.19
2021-03-20 23:05:17 CET,644,3.3,46.6,6.06,6.68,6.68
2021-03-20 23:10:16 CET,645,3.3,47.3,5.39,5.93,5.93
2021-03-20 23:15:16 CET,646,3.8,46.1,6.06,6.68,6.68
2021-03-20 23:20:16 CET,647,3.6,46.7,3.1,5.77,8.48
2021-03-20 23:25:16 CET,648,3.5,47.0,5.49,14.52,24.27
2021-03-20 23:30:16 CET,649,3.2,48.0,5.39,5.93,5.93
2021-03-20 23:35:16 CET,650,3.3,48.0,4.7,12.92,21.84
2021-03-20 23:40:16 CET,651,3.2,48.4,3.55,5.02,6.28
2021-03-20 23:45:16 CET,652,3.2,49.3,4.53,11.75,19.53
2021-03-20 23:50:16 CET,653,3.2,49.6,2.06,6.41,11.18
2021-03-20 23:55:16 CET,654,3.3,49.4,9.59,15.43,21.03
2021-03-21 00:00:16 CET,655,3.0,50.5,3.36,11.51,20.49
2021-03-21 00:05:16 CET,656,3.1,50.4,4.04,4.45,4.45
2021-03-21 00:10:16 CET,657,2.6,51.3,2.06,6.41,11.18
2021-03-21 00:15:16 CET,658,2.7,51.1,3.13,5.98,8.89
2021-03-21 00:20:16 CET,659,2.9,50.8,3.45,8.22,13.3
2021-03-21 00:25:16 CET,660,3.2,49.5,4.71,5.19,5.19
2021-03-21 00:30:16 CET,661,3.0,50.4,3.57,5.13,6.5
2021-03-21 00:35:16 CET,662,3.0,50.3,1.19,4.35,7.84
2021-03-21 00:40:16 CET,663,3.1,49.7,6.06,6.68,6.68
2021-03-21 00:45:16 CET,664,3.3,49.6,3.16,10.16,17.84
2021-03-21 00:50:19 CET,665,3.0,50.4,4.89,14.26,24.47
2021-03-21 00:55:16 CET,666,3.1,50.4,16.67,29.24,41.74
2021-03-21 01:00:16 CET,667,3.1,50.5,2.52,5.7,9.07
2021-03-21 01:05:16 CET,668,2.7,52.7,4.54,7.95,11.34
2021-03-21 01:10:19 CET,669,2.8,52.5,3.24,6.78,10.48
2021-03-21 01:15:16 CET,670,2.8,52.4,5.43,18.0,31.83
2021-03-21 01:20:16 CET,671,3.0,50.9,4.17,13.21,23.12
2021-03-21 01:25:16 CET,672,2.9,50.6,1.71,4.03,6.49
2021-03-21 01:30:16 CET,673,3.0,50.8,5.39,5.93,5.93
2021-03-21 01:35:16 CET,674,3.0,50.6,5.42,10.09,14.82
2021-03-21 01:40:16 CET,675,2.9,50.6,1.35,1.48,1.48
2021-03-21 01:45:16 CET,676,2.8,50.6,3.91,7.51,11.19
2021-03-21 01:50:16 CET,677,2.8,50.9,3.36,11.51,20.49
2021-03-21 01:55:21 CET,678,2.3,53.5,3.37,3.71,3.71
2021-03-21 02:00:16 CET,679,2.4,53.6,2.17,7.21,12.75
2021-03-21 02:05:16 CET,680,2.1,55.3,5.13,8.09,10.88
2021-03-21 02:10:16 CET,681,2.2,54.5,3.37,3.71,3.71
2021-03-21 02:15:16 CET,682,2.5,51.2,7.29,11.3,15.06
2021-03-21 02:20:16 CET,683,2.6,51.3,6.75,11.44,16.05
2021-03-21 02:25:16 CET,684,2.5,53.5,4.19,9.4,14.9
2021-03-21 02:30:16 CET,685,2.6,54.2,4.97,14.83,25.59
2021-03-21 02:35:21 CET,686,2.6,54.1,2.02,2.23,2.23
2021-03-21 02:40:16 CET,687,2.6,54.1,2.02,2.23,2.23
2021-03-21 02:45:16 CET,688,2.5,54.6,4.17,5.33,6.18
2021-03-21 02:50:16 CET,689,2.6,53.4,8.42,15.23,22.06
2021-03-21 02:55:16 CET,690,2.5,54.2,5.79,16.58,28.31
2021-03-21 03:00:16 CET,691,2.5,54.2,2.69,2.97,2.97
2021-03-21 03:05:16 CET,692,2.6,53.5,4.04,4.45,4.45
2021-03-21 03:10:16 CET,693,2.5,53.1,3.38,11.67,20.81
2021-03-21 03:15:16 CET,694,2.6,52.1,3.49,8.49,13.84
2021-03-21 03:20:16 CET,695,2.8,51.6,4.04,4.45,4.45
2021-03-21 03:25:18 CET,696,2.7,52.0,4.19,9.4,14.9
2021-03-21 03:30:16 CET,697,2.7,52.0,1.69,3.89,6.22
2021-03-21 03:35:16 CET,698,2.7,51.8,7.55,13.11,18.62
2021-03-21 03:40:16 CET,699,2.5,51.4,3.24,10.65,18.81
2021-03-21 03:45:16 CET,700,2.6,50.2,5.48,18.34,32.5
2021-03-21 03:50:16 CET,701,2.7,49.7,2.69,2.97,2.97
2021-03-21 03:55:16 CET,702,2.5,49.8,3.37,3.71,3.71
2021-03-21 04:00:16 CET,703,2.5,49.6,3.37,3.71,3.71
2021-03-21 04:05:16 CET,704,2.6,49.0,6.64,18.53,31.44
2021-03-21 04:10:16 CET,705,2.5,49.5,1.71,4.03,6.49
2021-03-21 04:15:16 CET,706,2.7,49.3,1.08,3.56,6.28
2021-03-21 04:20:16 CET,707,2.8,49.2,3.2,10.4,18.3
2021-03-21 04:25:16 CET,708,2.7,49.6,4.11,12.82,22.36
2021-03-21 04:30:16 CET,709,2.6,49.7,4.46,11.29,18.62
2021-03-21 04:35:16 CET,710,2.5,49.3,4.95,6.87,8.49
2021-03-21 04:40:16 CET,711,2.5,49.6,6.36,8.79,10.83
2021-03-21 04:45:17 CET,712,2.4,49.8,2.02,2.23,2.23
2021-03-21 04:50:16 CET,713,2.7,48.8,3.31,7.24,11.37
2021-03-21 04:55:16 CET,714,2.5,49.1,6.11,14.91,24.32
2021-03-21 05:00:16 CET,715,2.6,48.9,3.16,10.16,17.84
2021-03-21 05:05:16 CET,716,2.7,48.7,2.69,2.97,2.97
2021-03-21 05:10:16 CET,717,2.7,48.8,4.71,5.19,5.19
2021-03-21 05:15:16 CET,718,2.7,48.5,3.9,7.39,10.96
2021-03-21 05:20:16 CET,719,2.7,48.6,5.15,8.22,11.14
2021-03-21 05:25:16 CET,720,2.7,49.0,4.6,8.36,12.14
2021-03-21 05:30:16 CET,721,2.3,49.4,5.85,9.17,12.29
2021-03-21 05:40:16 CET,722,2.5,49.7,4.04,4.45,4.45
2021-03-21 05:45:16 CET,723,2.7,49.2,5.82,12.9,20.36
2021-03-21 05:50:16 CET,724,2.7,48.8,1.17,4.2,7.54
2021-03-21 05:55:16 CET,725,2.6,48.4,7.06,17.53,28.75
2021-03-21 06:00:16 CET,726,2.5,49.7,2.02,2.23,2.23
2021-03-21 06:05:16 CET,727,2.4,49.8,2.69,2.97,2.97
2021-03-21 06:10:16 CET,728,2.5,49.5,3.96,11.74,20.23
2021-03-21 06:15:16 CET,729,2.4,50.2,11.87,27.37,43.8
2021-03-21 06:20:16 CET,730,2.1,54.1,2.38,4.7,7.1
2021-03-21 06:25:16 CET,731,2.1,54.8,6.63,18.48,31.34
