time,temp,hum,PM1_pi,PM2.5_pi,PM10_pi,date
2021-04-18 07:15:16+02:00,5.3,75.7,9.42,10.38,10.38,2021-04-18 07:15:16+02:00
2021-04-18 07:20:17+02:00,5.3,75.8,8.17,13.47,18.6,2021-04-18 07:20:17+02:00
2021-04-18 07:25:18+02:00,5.2,75.9,13.16,16.69,19.2,2021-04-18 07:25:18+02:00
2021-04-18 07:30:16+02:00,5.3,75.7,9.18,12.6,15.47,2021-04-18 07:30:16+02:00
2021-04-18 07:35:16+02:00,5.3,75.6,7.41,8.16,8.16,2021-04-18 07:35:16+02:00
2021-04-18 07:40:16+02:00,5.4,75.8,12.42,15.43,17.44,2021-04-18 07:40:16+02:00
2021-04-18 07:45:16+02:00,5.3,75.8,10.1,11.13,11.13,2021-04-18 07:45:16+02:00
2021-04-18 07:50:17+02:00,5.4,75.7,9.42,10.38,10.38,2021-04-18 07:50:17+02:00
2021-04-18 07:55:17+02:00,5.5,75.4,9.72,20.26,31.25,2021-04-18 07:55:17+02:00
2021-04-18 08:00:16+02:00,5.6,75.4,16.31,34.59,53.71,2021-04-18 08:00:16+02:00
2021-04-18 08:05:16+02:00,5.7,74.8,17.22,21.26,23.89,2021-04-18 08:05:16+02:00
2021-04-18 08:10:16+02:00,5.7,74.9,10.77,11.87,11.87,2021-04-18 08:10:16+02:00
2021-04-18 08:15:16+02:00,5.6,75.2,12.18,25.58,39.56,2021-04-18 08:15:16+02:00
2021-04-18 08:20:17+02:00,5.7,74.7,8.42,15.21,22.04,2021-04-18 08:20:17+02:00
2021-04-18 08:25:16+02:00,5.5,75.0,9.53,15.04,20.25,2021-04-18 08:25:16+02:00
2021-04-18 08:30:16+02:00,5.8,74.7,10.47,25.71,29.05,2021-04-18 08:30:16+02:00
2021-04-18 08:35:16+02:00,6.1,73.8,11.41,24.18,37.52,2021-04-18 08:35:16+02:00
2021-04-18 08:40:16+02:00,6.1,73.8,10.1,11.13,11.13,2021-04-18 08:40:16+02:00
2021-04-18 08:45:16+02:00,6.2,73.2,9.73,16.4,22.95,2021-04-18 08:45:16+02:00
2021-04-18 08:50:16+02:00,6.0,73.3,13.25,21.18,28.76,2021-04-18 08:50:16+02:00
2021-04-18 08:55:16+02:00,6.0,73.1,14.57,26.45,38.42,2021-04-18 08:55:16+02:00
2021-04-18 09:00:19+02:00,6.1,73.3,16.81,41.95,68.9,2021-04-18 09:00:19+02:00
2021-04-18 09:05:16+02:00,6.1,73.2,13.02,19.6,25.65,2021-04-18 09:05:16+02:00
2021-04-18 09:10:16+02:00,6.1,72.9,11.87,19.5,26.89,2021-04-18 09:10:16+02:00
2021-04-18 09:15:16+02:00,6.8,70.8,15.68,26.26,36.6,2021-04-18 09:15:16+02:00
2021-04-18 09:20:16+02:00,7.0,70.1,11.44,12.61,12.61,2021-04-18 09:20:16+02:00
2021-04-18 09:25:17+02:00,6.6,70.6,10.77,11.87,11.87,2021-04-18 09:25:17+02:00
2021-04-18 09:30:16+02:00,6.7,71.0,17.67,24.38,30.02,2021-04-18 09:30:16+02:00
2021-04-18 09:35:16+02:00,6.8,69.7,11.22,22.85,34.91,2021-04-18 09:35:16+02:00
2021-04-18 09:40:16+02:00,6.5,70.5,17.09,24.27,30.54,2021-04-18 09:40:16+02:00
2021-04-18 09:45:16+02:00,6.8,70.0,13.75,20.73,27.14,2021-04-18 09:45:16+02:00
2021-04-18 09:50:16+02:00,7.0,69.2,10.77,11.87,11.87,2021-04-18 09:50:16+02:00
2021-04-18 09:55:16+02:00,7.0,68.9,14.91,20.95,26.15,2021-04-18 09:55:16+02:00
2021-04-18 10:00:17+02:00,7.2,68.3,16.61,24.89,32.46,2021-04-18 10:00:17+02:00
2021-04-18 10:05:16+02:00,7.1,68.9,13.14,24.39,35.78,2021-04-18 10:05:16+02:00
2021-04-18 10:10:16+02:00,7.0,68.7,16.73,25.73,34.11,2021-04-18 10:10:16+02:00
2021-04-18 10:15:16+02:00,7.8,67.0,9.24,13.03,16.31,2021-04-18 10:15:16+02:00
2021-04-18 10:20:16+02:00,7.4,66.3,8.55,12.16,15.32,2021-04-18 10:20:16+02:00
2021-04-18 10:25:22+02:00,9.1,61.6,16.44,23.72,30.17,2021-04-18 10:25:22+02:00
2021-04-18 10:30:16+02:00,9.1,61.6,13.46,14.83,14.83,2021-04-18 10:30:16+02:00
2021-04-18 10:35:16+02:00,9.5,59.1,13.46,14.83,14.83,2021-04-18 10:35:16+02:00
2021-04-18 10:40:26+02:00,11.4,55.8,14.34,28.79,43.73,2021-04-18 10:40:26+02:00
2021-04-18 10:45:16+02:00,11.4,55.8,18.55,26.53,33.54,2021-04-18 10:45:16+02:00
2021-04-18 10:50:16+02:00,10.8,56.9,10.55,18.16,25.68,2021-04-18 10:50:16+02:00
2021-04-18 10:55:16+02:00,10.8,56.1,18.18,20.03,20.03,2021-04-18 10:55:16+02:00
2021-04-18 11:00:16+02:00,9.3,58.9,13.93,21.97,29.6,2021-04-18 11:00:16+02:00
2021-04-18 11:05:16+02:00,9.1,59.6,8.59,12.43,15.85,2021-04-18 11:05:16+02:00
2021-04-18 11:10:16+02:00,8.4,61.6,11.02,13.58,15.24,2021-04-18 11:10:16+02:00
2021-04-18 11:15:17+02:00,8.9,61.3,12.12,13.35,13.35,2021-04-18 11:15:17+02:00
2021-04-18 11:20:18+02:00,9.3,60.2,16.16,17.8,17.8,2021-04-18 11:20:18+02:00
2021-04-18 11:25:17+02:00,9.3,60.2,16.23,22.24,27.25,2021-04-18 11:25:17+02:00
2021-04-18 11:30:16+02:00,9.3,60.2,14.94,25.09,35.02,2021-04-18 11:30:16+02:00
2021-04-18 11:35:16+02:00,8.9,61.0,10.1,11.13,11.13,2021-04-18 11:35:16+02:00
2021-04-18 11:40:18+02:00,8.6,61.8,16.16,17.8,17.8,2021-04-18 11:40:18+02:00
2021-04-18 11:45:21+02:00,8.7,61.9,17.89,29.81,41.43,2021-04-18 11:45:21+02:00
2021-04-18 11:50:17+02:00,9.5,59.9,14.14,15.58,15.58,2021-04-18 11:50:17+02:00
2021-04-18 11:55:17+02:00,8.8,59.7,10.95,24.9,39.67,2021-04-18 11:55:17+02:00
2021-04-18 12:00:16+02:00,8.9,59.8,13.14,24.34,35.69,2021-04-18 12:00:16+02:00
2021-04-18 12:05:19+02:00,9.5,58.5,12.24,18.1,23.42,2021-04-18 12:05:19+02:00
2021-04-18 12:10:17+02:00,9.4,58.5,7.48,8.7,9.22,2021-04-18 12:10:17+02:00
2021-04-18 12:15:16+02:00,9.5,58.4,8.75,9.64,9.64,2021-04-18 12:15:16+02:00
2021-04-18 12:20:17+02:00,10.1,58.3,11.44,12.61,12.61,2021-04-18 12:20:17+02:00
2021-04-18 12:25:17+02:00,10.1,58.1,12.785,33.83,44.32,2021-04-18 12:25:17+02:00
2021-04-18 12:30:16+02:00,10.0,58.1,14.13,35.12,57.61,2021-04-18 12:30:16+02:00
2021-04-18 12:35:19+02:00,10.1,58.1,13.63,31.66,50.8,2021-04-18 12:35:19+02:00
2021-04-18 12:40:16+02:00,10.1,58.1,10.84,16.28,21.27,2021-04-18 12:40:16+02:00
2021-04-18 12:45:16+02:00,9.7,58.0,8.89,18.45,28.41,2021-04-18 12:45:16+02:00
2021-04-18 12:50:18+02:00,9.5,57.9,10.77,11.87,11.87,2021-04-18 12:50:18+02:00
2021-04-18 12:55:16+02:00,9.5,58.0,15.48,17.06,17.06,2021-04-18 12:55:16+02:00
2021-04-18 13:00:16+02:00,9.6,57.9,5.39,5.93,5.93,2021-04-18 13:00:16+02:00
2021-04-18 13:05:16+02:00,9.7,58.2,6.73,7.42,7.42,2021-04-18 13:05:16+02:00
2021-04-18 13:10:16+02:00,9.8,57.5,10.8,16.0,20.72,2021-04-18 13:10:16+02:00
2021-04-18 13:15:16+02:00,9.8,56.6,9.92,13.85,17.2,2021-04-18 13:15:16+02:00
2021-04-18 13:20:21+02:00,9.1,57.9,12.12,13.35,13.35,2021-04-18 13:20:21+02:00
2021-04-18 13:25:17+02:00,9.1,58.9,12.63,20.83,28.78,2021-04-18 13:25:17+02:00
2021-04-18 13:30:17+02:00,8.7,59.0,8.55,12.19,15.36,2021-04-18 13:30:17+02:00
2021-04-18 13:35:16+02:00,8.9,59.2,13.48,18.85,23.46,2021-04-18 13:35:16+02:00
2021-04-18 13:40:16+02:00,9.4,58.0,8.7,24.98,42.69,2021-04-18 13:40:16+02:00
2021-04-18 13:45:16+02:00,9.1,58.5,12.91,22.74,32.54,2021-04-18 13:45:16+02:00
2021-04-18 13:50:16+02:00,8.9,58.9,13.53,19.24,24.22,2021-04-18 13:50:16+02:00
2021-04-18 13:55:16+02:00,9.3,58.3,14.21,23.95,33.48,2021-04-18 13:55:16+02:00
2021-04-18 14:00:17+02:00,9.5,57.4,8.07,16.68,25.63,2021-04-18 14:00:17+02:00
2021-04-18 14:05:17+02:00,9.4,57.1,14.72,19.6,23.48,2021-04-18 14:05:17+02:00
2021-04-18 14:10:16+02:00,9.7,56.6,10.21,15.82,21.09,2021-04-18 14:10:16+02:00
2021-04-18 14:15:16+02:00,9.9,55.5,6.51,9.82,12.86,2021-04-18 14:15:16+02:00
2021-04-18 14:20:16+02:00,10.2,55.1,10.77,11.87,11.87,2021-04-18 14:20:16+02:00
2021-04-18 14:25:16+02:00,10.1,55.5,9.96,18.04,26.17,2021-04-18 14:25:16+02:00
2021-04-18 14:30:17+02:00,10.6,53.7,10.94,16.96,22.6,2021-04-18 14:30:17+02:00
2021-04-18 14:35:19+02:00,10.5,53.8,18.18,20.03,20.03,2021-04-18 14:35:19+02:00
2021-04-18 14:40:17+02:00,10.5,53.8,15.52,29.11,42.92,2021-04-18 14:40:17+02:00
2021-04-18 14:45:17+02:00,11.0,52.9,8.08,8.9,8.9,2021-04-18 14:45:17+02:00
2021-04-18 14:50:17+02:00,11.3,51.7,12.12,13.35,13.35,2021-04-18 14:50:17+02:00
2021-04-18 14:55:21+02:00,10.4,53.8,14.38,25.08,35.72,2021-04-18 14:55:21+02:00
2021-04-18 15:00:16+02:00,10.0,54.7,15.02,21.71,27.65,2021-04-18 15:00:16+02:00
2021-04-18 15:05:16+02:00,9.9,55.2,11.34,15.79,19.58,2021-04-18 15:05:16+02:00
2021-04-18 15:10:16+02:00,10.6,54.7,10.1,11.13,11.13,2021-04-18 15:10:16+02:00
2021-04-18 15:15:16+02:00,11.0,52.9,11.92,15.88,19.05,2021-04-18 15:15:16+02:00
2021-04-18 15:20:16+02:00,11.2,52.2,13.93,18.1,21.25,2021-04-18 15:20:16+02:00
2021-04-18 15:25:16+02:00,10.8,51.2,12.12,13.35,13.35,2021-04-18 15:25:16+02:00
2021-04-18 15:30:17+02:00,11.6,51.5,13.32,17.78,21.34,2021-04-18 15:30:17+02:00
2021-04-18 15:35:16+02:00,11.9,49.0,7.79,26.54,47.2,2021-04-18 15:35:16+02:00
2021-04-18 15:40:16+02:00,12.0,50.4,5.58,33.55,36.58,2021-04-18 15:40:16+02:00
2021-04-18 15:45:18+02:00,11.2,51.4,3.37,3.71,3.71,2021-04-18 15:45:18+02:00
2021-04-18 15:50:16+02:00,12.3,52.7,12.24,22.06,31.93,2021-04-18 15:50:16+02:00
2021-04-18 15:55:19+02:00,12.0,50.5,8.75,9.64,9.64,2021-04-18 15:55:19+02:00
2021-04-18 16:00:16+02:00,12.0,50.4,7.72,14.27,20.9,2021-04-18 16:00:16+02:00
2021-04-18 16:05:16+02:00,12.3,50.4,4.04,4.45,4.45,2021-04-18 16:05:16+02:00
2021-04-18 16:10:16+02:00,12.3,50.3,9.7,24.06,39.45,2021-04-18 16:10:16+02:00
2021-04-18 16:15:16+02:00,12.2,50.5,9.42,10.38,10.38,2021-04-18 16:15:16+02:00
2021-04-18 16:20:16+02:00,12.0,50.2,7.63,17.54,28.06,2021-04-18 16:20:16+02:00
2021-04-18 16:25:22+02:00,12.9,50.3,8.75,9.64,9.64,2021-04-18 16:25:22+02:00
2021-04-18 16:30:17+02:00,12.9,50.4,11.82,19.16,26.22,2021-04-18 16:30:17+02:00
2021-04-18 16:35:17+02:00,12.7,49.8,6.73,7.42,7.42,2021-04-18 16:35:17+02:00
2021-04-18 16:40:17+02:00,12.3,49.8,5.15,8.22,11.14,2021-04-18 16:40:17+02:00
2021-04-18 16:45:16+02:00,12.4,49.5,11.08,21.85,32.93,2021-04-18 16:45:16+02:00
2021-04-18 16:50:16+02:00,12.7,49.9,6.33,12.45,18.76,2021-04-18 16:50:16+02:00
2021-04-18 16:55:16+02:00,11.8,50.2,5.39,5.93,5.93,2021-04-18 16:55:16+02:00
2021-04-18 17:00:16+02:00,12.7,50.0,6.73,7.42,7.42,2021-04-18 17:00:16+02:00
2021-04-18 17:05:16+02:00,13.0,48.7,9.48,18.62,28.02,2021-04-18 17:05:16+02:00
2021-04-18 17:10:19+02:00,12.4,49.0,8.62,20.49,33.14,2021-04-18 17:10:19+02:00
2021-04-18 17:15:16+02:00,12.3,49.0,4.57,15.96,28.54,2021-04-18 17:15:16+02:00
2021-04-18 17:20:17+02:00,12.7,50.1,4.29,6.2,7.89,2021-04-18 17:20:17+02:00
2021-04-18 17:25:17+02:00,12.5,48.2,5.19,8.47,11.65,2021-04-18 17:25:17+02:00
2021-04-18 17:30:16+02:00,12.3,48.2,4.71,5.19,5.19,2021-04-18 17:30:16+02:00
2021-04-18 17:35:19+02:00,11.2,51.8,7.0,17.14,27.98,2021-04-18 17:35:19+02:00
2021-04-18 17:40:16+02:00,11.2,51.8,5.84,9.11,12.19,2021-04-18 17:40:16+02:00
2021-04-18 17:45:16+02:00,11.3,50.6,5.48,14.43,24.08,2021-04-18 17:45:16+02:00
2021-04-18 17:50:16+02:00,11.7,51.4,6.73,7.42,7.42,2021-04-18 17:50:16+02:00
2021-04-18 17:55:16+02:00,12.2,50.9,12.18,37.32,64.81,2021-04-18 17:55:16+02:00
2021-04-18 18:00:16+02:00,11.8,50.3,4.19,9.4,14.9,2021-04-18 18:00:16+02:00
2021-04-18 18:05:17+02:00,12.0,50.6,6.06,6.68,6.68,2021-04-18 18:05:17+02:00
2021-04-18 18:10:16+02:00,11.6,50.4,6.38,12.81,19.47,2021-04-18 18:10:16+02:00
2021-04-18 18:15:16+02:00,11.7,50.7,4.71,5.19,5.19,2021-04-18 18:15:16+02:00
2021-04-18 18:20:16+02:00,11.9,50.1,7.28,19.1,31.84,2021-04-18 18:20:16+02:00
2021-04-18 18:25:17+02:00,12.1,49.9,3.36,7.61,12.1,2021-04-18 18:25:17+02:00
2021-04-18 18:30:16+02:00,11.9,49.2,3.37,3.71,3.71,2021-04-18 18:30:16+02:00
2021-04-18 18:35:16+02:00,11.6,50.4,4.76,9.44,14.26,2021-04-18 18:35:16+02:00
2021-04-18 18:40:18+02:00,11.5,51.4,4.04,4.45,4.45,2021-04-18 18:40:18+02:00
2021-04-18 18:45:16+02:00,11.5,51.5,8.08,8.9,8.9,2021-04-18 18:45:16+02:00
2021-04-18 18:50:17+02:00,11.5,51.4,6.73,7.42,7.42,2021-04-18 18:50:17+02:00
2021-04-18 18:55:17+02:00,11.6,52.0,1.73,4.11,6.65,2021-04-18 18:55:17+02:00
2021-04-18 19:00:16+02:00,11.4,52.9,8.35,14.68,20.99,2021-04-18 19:00:16+02:00
2021-04-18 19:05:16+02:00,11.0,53.4,8.08,8.9,8.9,2021-04-18 19:05:16+02:00
2021-04-18 19:10:18+02:00,10.3,56.4,9.79,24.68,40.67,2021-04-18 19:10:18+02:00
2021-04-18 19:15:17+02:00,10.2,56.4,3.8,6.71,9.61,2021-04-18 19:15:17+02:00
2021-04-18 19:20:16+02:00,9.9,56.9,4.39,6.86,9.18,2021-04-18 19:20:16+02:00
2021-04-18 19:25:16+02:00,10.3,56.1,2.69,2.97,2.97,2021-04-18 19:25:16+02:00
2021-04-18 19:30:27+02:00,9.8,57.3,5.64,7.72,9.44,2021-04-18 19:30:27+02:00
2021-04-18 19:35:17+02:00,9.8,57.3,6.6,14.38,22.56,2021-04-18 19:35:17+02:00
2021-04-18 19:40:16+02:00,9.7,57.4,6.06,6.68,6.68,2021-04-18 19:40:16+02:00
2021-04-18 19:45:16+02:00,9.7,57.9,7.3,11.38,15.22,2021-04-18 19:45:16+02:00
2021-04-18 19:50:16+02:00,9.6,57.6,4.04,4.45,4.45,2021-04-18 19:50:16+02:00
2021-04-18 19:55:16+02:00,9.4,58.3,11.2,22.66,34.55,2021-04-18 19:55:16+02:00
2021-04-18 20:00:16+02:00,9.1,59.1,6.9,16.45,26.63,2021-04-18 20:00:16+02:00
2021-04-18 20:05:17+02:00,9.1,58.9,8.02,12.45,16.6,2021-04-18 20:05:17+02:00
2021-04-18 20:10:16+02:00,9.1,58.7,5.39,5.93,5.93,2021-04-18 20:10:16+02:00
2021-04-18 20:15:16+02:00,8.7,60.1,7.56,13.14,18.67,2021-04-18 20:15:16+02:00
2021-04-18 20:20:16+02:00,8.6,61.0,5.39,5.93,5.93,2021-04-18 20:20:16+02:00
2021-04-18 20:25:16+02:00,8.6,61.3,6.73,7.42,7.42,2021-04-18 20:25:16+02:00
2021-04-18 20:30:16+02:00,8.3,62.3,9.31,17.41,25.64,2021-04-18 20:30:16+02:00
2021-04-18 20:35:16+02:00,8.2,63.5,9.34,13.69,17.6,2021-04-18 20:35:16+02:00
2021-04-18 20:40:16+02:00,8.0,64.4,7.7,18.08,29.12,2021-04-18 20:40:16+02:00
2021-04-18 20:45:16+02:00,8.0,64.7,9.57,19.23,29.22,2021-04-18 20:45:16+02:00
2021-04-18 20:50:17+02:00,8.2,64.2,8.88,14.48,19.88,2021-04-18 20:50:17+02:00
2021-04-18 20:55:17+02:00,8.1,64.4,8.66,16.82,25.21,2021-04-18 20:55:17+02:00
2021-04-18 21:00:24+02:00,7.9,65.2,6.73,15.25,24.26,2021-04-18 21:00:24+02:00
2021-04-18 21:05:17+02:00,8.0,65.2,8.97,19.0,29.5,2021-04-18 21:05:17+02:00
2021-04-18 21:10:16+02:00,7.9,65.1,5.39,5.93,5.93,2021-04-18 21:10:16+02:00
2021-04-18 21:15:16+02:00,7.9,65.4,8.44,27.13,47.64,2021-04-18 21:15:16+02:00
2021-04-18 21:20:17+02:00,7.8,65.4,3.77,10.46,17.71,2021-04-18 21:20:17+02:00
2021-04-18 21:25:17+02:00,7.8,65.7,11.22,26.73,43.27,2021-04-18 21:25:17+02:00
2021-04-18 21:30:16+02:00,7.9,65.6,6.4,16.89,28.21,2021-04-18 21:30:16+02:00
2021-04-18 21:35:16+02:00,7.9,65.9,11.3,19.45,27.51,2021-04-18 21:35:16+02:00
2021-04-18 21:40:16+02:00,7.8,65.8,8.22,13.84,19.33,2021-04-18 21:40:16+02:00
2021-04-18 21:45:17+02:00,8.0,65.2,7.11,17.92,29.51,2021-04-18 21:45:17+02:00
2021-04-18 21:50:16+02:00,7.9,65.6,5.39,5.93,5.93,2021-04-18 21:50:16+02:00
2021-04-18 22:00:17+02:00,7.6,66.6,2.69,2.97,2.97,2021-04-18 22:00:17+02:00
2021-04-18 22:05:16+02:00,7.6,66.9,6.87,16.25,26.22,2021-04-18 22:05:16+02:00
2021-04-18 22:10:21+02:00,7.8,66.3,7.67,9.96,11.71,2021-04-18 22:10:21+02:00
2021-04-18 22:15:17+02:00,7.8,66.3,11.53,21.03,30.6,2021-04-18 22:15:17+02:00
2021-04-18 22:20:16+02:00,7.9,65.8,7.74,18.32,29.59,2021-04-18 22:20:16+02:00
2021-04-18 22:25:16+02:00,7.8,66.6,5.73,12.21,19.01,2021-04-18 22:25:16+02:00
2021-04-18 22:30:16+02:00,7.6,67.2,7.61,17.42,27.81,2021-04-18 22:30:16+02:00
2021-04-18 22:35:17+02:00,7.5,67.4,3.37,3.71,3.71,2021-04-18 22:35:17+02:00
2021-04-18 22:40:16+02:00,7.3,68.3,5.85,13.1,20.74,2021-04-18 22:40:16+02:00
2021-04-18 22:45:16+02:00,7.2,68.3,4.05,12.34,21.41,2021-04-18 22:45:16+02:00
2021-04-18 22:50:16+02:00,7.0,69.2,4.95,6.87,8.49,2021-04-18 22:50:16+02:00
2021-04-18 22:55:17+02:00,7.0,69.2,4.98,7.04,8.83,2021-04-18 22:55:17+02:00
2021-04-18 23:00:16+02:00,6.8,69.0,7.7,18.08,29.12,2021-04-18 23:00:16+02:00
2021-04-18 23:05:16+02:00,6.8,69.0,5.75,12.39,19.36,2021-04-18 23:05:16+02:00
2021-04-18 23:10:19+02:00,6.7,69.5,7.82,18.87,30.67,2021-04-18 23:10:19+02:00
2021-04-18 23:15:17+02:00,6.7,69.4,9.67,23.82,38.98,2021-04-18 23:15:17+02:00
2021-04-18 23:20:16+02:00,6.7,69.5,9.07,19.67,30.81,2021-04-18 23:20:16+02:00
2021-04-18 23:25:19+02:00,6.6,69.4,5.39,5.93,5.93,2021-04-18 23:25:19+02:00
2021-04-18 23:30:16+02:00,6.6,69.4,6.66,10.86,14.91,2021-04-18 23:30:16+02:00
2021-04-18 23:35:16+02:00,6.5,69.8,11.4,31.93,54.22,2021-04-18 23:35:16+02:00
2021-04-18 23:40:16+02:00,6.5,70.2,6.87,20.14,34.6,2021-04-18 23:40:16+02:00
2021-04-18 23:45:16+02:00,6.5,70.8,9.93,21.73,34.14,2021-04-18 23:45:16+02:00
2021-04-18 23:50:16+02:00,6.7,70.5,4.71,5.19,5.19,2021-04-18 23:50:16+02:00
2021-04-18 23:55:16+02:00,6.7,70.7,6.11,7.06,7.43,2021-04-18 23:55:16+02:00
2021-04-19 00:00:17+02:00,6.8,70.3,5.29,9.22,13.12,2021-04-19 00:00:17+02:00
2021-04-19 00:05:16+02:00,6.8,70.3,16.83,18.54,18.54,2021-04-19 00:05:16+02:00
2021-04-19 00:10:16+02:00,6.9,70.0,4.54,11.84,19.71,2021-04-19 00:10:16+02:00
2021-04-19 00:15:16+02:00,6.8,70.5,3.37,3.71,3.71,2021-04-19 00:15:16+02:00
2021-04-19 00:20:16+02:00,6.8,70.8,7.61,17.4,27.78,2021-04-19 00:20:16+02:00
2021-04-19 00:25:16+02:00,6.8,70.6,5.52,10.76,16.14,2021-04-19 00:25:16+02:00
2021-04-19 00:30:16+02:00,6.7,70.8,5.31,9.35,13.36,2021-04-19 00:30:16+02:00
2021-04-19 00:35:16+02:00,6.8,70.3,8.75,9.64,9.64,2021-04-19 00:35:16+02:00
2021-04-19 00:40:16+02:00,6.7,70.9,7.36,11.77,15.98,2021-04-19 00:40:16+02:00
2021-04-19 00:45:19+02:00,6.8,71.0,10.59,14.51,17.79,2021-04-19 00:45:19+02:00
2021-04-19 00:50:16+02:00,6.7,71.0,5.86,9.22,12.4,2021-04-19 00:50:16+02:00
2021-04-19 00:55:21+02:00,6.3,72.0,5.75,12.39,19.36,2021-04-19 00:55:21+02:00
2021-04-19 01:00:16+02:00,6.3,72.0,9.94,13.97,17.44,2021-04-19 01:00:16+02:00
2021-04-19 01:05:16+02:00,6.2,72.6,7.61,9.55,10.9,2021-04-19 01:05:16+02:00
2021-04-19 01:10:17+02:00,6.1,72.2,8.92,14.76,20.43,2021-04-19 01:10:17+02:00
2021-04-19 01:15:19+02:00,6.1,72.6,9.43,14.35,18.91,2021-04-19 01:15:19+02:00
2021-04-19 01:20:17+02:00,6.1,72.6,2.69,2.97,2.97,2021-04-19 01:20:17+02:00
2021-04-19 01:25:17+02:00,6.0,73.3,8.08,16.79,25.86,2021-04-19 01:25:17+02:00
2021-04-19 01:30:16+02:00,6.0,73.3,6.11,7.06,7.43,2021-04-19 01:30:16+02:00
2021-04-19 01:35:16+02:00,6.0,73.5,9.36,25.61,43.21,2021-04-19 01:35:16+02:00
2021-04-19 01:40:16+02:00,6.0,73.3,5.95,13.78,22.09,2021-04-19 01:40:16+02:00
2021-04-19 01:45:17+02:00,6.0,73.2,7.52,12.9,18.2,2021-04-19 01:45:17+02:00
2021-04-19 01:50:17+02:00,6.0,73.5,8.8,13.93,18.79,2021-04-19 01:50:17+02:00
2021-04-19 01:55:16+02:00,6.1,73.0,10.59,14.55,17.87,2021-04-19 01:55:16+02:00
2021-04-19 02:00:16+02:00,5.9,73.5,10.32,28.35,47.89,2021-04-19 02:00:16+02:00
2021-04-19 02:05:16+02:00,6.0,73.7,8.61,20.47,33.1,2021-04-19 02:05:16+02:00
2021-04-19 02:10:16+02:00,6.0,73.6,8.75,9.64,9.64,2021-04-19 02:10:16+02:00
2021-04-19 02:15:19+02:00,6.2,73.7,3.08,9.6,16.74,2021-04-19 02:15:19+02:00
2021-04-19 02:20:16+02:00,6.2,73.7,8.04,12.58,16.85,2021-04-19 02:20:16+02:00
2021-04-19 02:25:16+02:00,6.2,73.8,9.42,10.38,10.38,2021-04-19 02:25:16+02:00
2021-04-19 02:30:17+02:00,6.2,73.8,11.12,14.29,16.64,2021-04-19 02:30:17+02:00
2021-04-19 02:35:17+02:00,6.1,73.8,11.95,23.95,36.35,2021-04-19 02:35:17+02:00
2021-04-19 02:40:16+02:00,6.1,73.9,9.42,10.38,10.38,2021-04-19 02:40:16+02:00
2021-04-19 02:45:16+02:00,6.0,74.1,8.37,14.86,21.35,2021-04-19 02:45:16+02:00
2021-04-19 02:50:21+02:00,5.9,74.2,8.15,13.3,18.26,2021-04-19 02:50:21+02:00
2021-04-19 02:55:16+02:00,5.8,74.1,6.06,6.68,6.68,2021-04-19 02:55:16+02:00
2021-04-19 03:00:16+02:00,5.8,74.2,9.66,15.97,22.1,2021-04-19 03:00:16+02:00
2021-04-19 03:05:17+02:00,5.6,74.6,13.37,29.88,47.3,2021-04-19 03:05:17+02:00
2021-04-19 03:10:17+02:00,5.5,74.8,4.04,4.45,4.45,2021-04-19 03:10:17+02:00
2021-04-19 03:15:16+02:00,5.3,75.5,14.81,16.32,16.32,2021-04-19 03:15:16+02:00
2021-04-19 03:20:16+02:00,5.3,75.8,16.24,30.16,44.26,2021-04-19 03:20:16+02:00
2021-04-19 03:25:16+02:00,5.1,76.0,7.87,11.35,14.45,2021-04-19 03:25:16+02:00
2021-04-19 03:30:19+02:00,5.0,76.8,9.97,14.2,17.89,2021-04-19 03:30:19+02:00
2021-04-19 03:35:16+02:00,5.0,76.8,9.93,13.91,17.32,2021-04-19 03:35:16+02:00
2021-04-19 03:40:16+02:00,4.8,77.1,15.07,22.07,28.34,2021-04-19 03:40:16+02:00
2021-04-19 03:45:16+02:00,4.6,77.1,10.77,11.87,11.87,2021-04-19 03:45:16+02:00
2021-04-19 03:50:17+02:00,4.6,77.4,9.74,12.6,14.75,2021-04-19 03:50:17+02:00
2021-04-19 03:55:16+02:00,4.7,78.0,11.19,18.68,25.99,2021-04-19 03:55:16+02:00
2021-04-19 04:00:16+02:00,4.6,77.5,14.39,36.94,61.19,2021-04-19 04:00:16+02:00
2021-04-19 04:05:16+02:00,4.5,77.5,9.65,19.81,30.37,2021-04-19 04:05:16+02:00
2021-04-19 04:10:16+02:00,4.2,77.9,7.09,9.89,12.28,2021-04-19 04:10:16+02:00
2021-04-19 04:15:16+02:00,4.0,78.4,10.1,11.13,11.13,2021-04-19 04:15:16+02:00
2021-04-19 04:20:16+02:00,4.0,79.0,7.61,21.33,36.22,2021-04-19 04:20:16+02:00
2021-04-19 04:25:17+02:00,4.0,79.4,3.78,6.61,9.41,2021-04-19 04:25:17+02:00
2021-04-19 04:30:16+02:00,4.1,79.1,6.73,7.42,7.42,2021-04-19 04:30:16+02:00
2021-04-19 04:35:16+02:00,4.1,78.8,11.77,26.66,42.41,2021-04-19 04:35:16+02:00
2021-04-19 04:40:16+02:00,3.9,79.0,10.83,16.21,21.13,2021-04-19 04:40:16+02:00
2021-04-19 04:45:16+02:00,3.9,78.8,7.59,13.36,19.12,2021-04-19 04:45:16+02:00
